exchange,uptake,comment
CalciumEX,1000
ChlorideEX,1000
CobaltEX,1000
CopperEX,1000
IronEX,1000
LightEX,1000
PotassiumEX,1000
MagnesiumEX,1000
MolybdenumEX,1000
SodiumEX,1000
AmmoniaEX,1000
ZincEX,1000
H2SEX,1000
H2O2EX,1000
O2EX,1000
COEX,1000
SpermineEX,1000
StrontiumEX,1000
SulfateEX,1000
ThiosulfateEX,1000
FAKEOrthophosphateEX,1000
UreaEX,1000
GlycogenEX,10
